hm,Station Number,Day/Month/Year Hour24:Minutes in DD/MM/YYYY HH24:MI format in Local standard time,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,AWS Flag,#
hm, 14015,24/12/2014 16:30,1005.2,N,1001.3,N, 2,#
hm, 14015,24/12/2014 17:00,1005.4,N,1001.5,N, 2,#
hm, 14015,24/12/2014 17:30,1005.5,N,1001.6,N, 2,#
hm, 14015,24/12/2014 18:00,1006.0,N,1002.1,N, 2,#
hm, 14015,24/12/2014 18:30,1006.2,N,1002.3,N, 2,#
hm, 14015,24/12/2014 19:00,1006.5,N,1002.6,N, 2,#
hm, 14015,24/12/2014 19:30,1007.0,N,1003.1,N, 2,#
hm, 14015,24/12/2014 20:00,1007.4,N,1003.5,N, 2,#
hm, 14015,24/12/2014 20:30,1007.9,N,1004.0,N, 2,#
hm, 14015,24/12/2014 21:00,1008.3,N,1004.4,N, 2,#
hm, 14015,24/12/2014 21:30,1008.4,N,1004.5,N, 2,#
hm, 14015,24/12/2014 22:00,1008.5,N,1004.6,N, 2,#
hm, 14015,24/12/2014 22:30,1008.6,N,1004.7,N, 2,#
hm, 14015,24/12/2014 23:00,1008.8,N,1004.9,N, 2,#
hm, 14015,24/12/2014 23:30,1008.7,N,1004.8,N, 2,#
hm, 14015,25/12/2014 00:00,1008.4,N,1004.5,N, 2,#
hm, 14015,25/12/2014 00:30,1008.1,N,1004.2,N, 2,#
hm, 14015,25/12/2014 01:00,1007.8,N,1003.9,N, 2,#
hm, 14015,25/12/2014 01:30,1007.5,N,1003.6,N, 2,#
hm, 14015,25/12/2014 02:00,1007.1,N,1003.2,N, 2,#
hm, 14015,25/12/2014 02:30,1006.8,N,1002.9,N, 2,#
hm, 14015,25/12/2014 03:00,1006.8,N,1002.9,N, 2,#
hm, 14015,25/12/2014 03:30,1006.6,N,1002.7,N, 2,#
hm, 14015,25/12/2014 04:00,1006.5,N,1002.6,N, 2,#
hm, 14015,25/12/2014 04:30,1006.3,N,1002.4,N, 2,#
hm, 14015,25/12/2014 05:00,1006.5,N,1002.5,N, 2,#
hm, 14015,25/12/2014 05:30,1006.6,N,1002.6,N, 2,#
hm, 14015,25/12/2014 06:00,1006.7,N,1002.7,N, 2,#
hm, 14015,25/12/2014 06:30,1007.1,N,1003.1,N, 2,#
hm, 14015,25/12/2014 07:00,1007.2,N,1003.2,N, 2,#
hm, 14015,25/12/2014 07:30,1007.6,N,1003.7,N, 2,#
hm, 14015,25/12/2014 08:00,1007.9,N,1004.0,N, 2,#
hm, 14015,25/12/2014 08:30,1008.1,N,1004.2,N, 2,#
hm, 14015,25/12/2014 09:00,1008.2,N,1004.3,N, 2,#
hm, 14015,25/12/2014 09:30,1008.3,N,1004.4,N, 2,#
hm, 14015,25/12/2014 10:00,1008.3,N,1004.4,N, 2,#
hm, 14015,25/12/2014 10:30,1007.9,N,1004.0,N, 2,#
hm, 14015,25/12/2014 11:00,1007.4,N,1003.5,N, 2,#
hm, 14015,25/12/2014 11:30,1007.0,N,1003.1,N, 2,#
hm, 14015,25/12/2014 12:00,1006.7,N,1002.8,N, 2,#
hm, 14015,25/12/2014 12:30,1006.5,N,1002.6,N, 2,#
hm, 14015,25/12/2014 13:00,1006.3,N,1002.4,N, 2,#
hm, 14015,25/12/2014 13:30,1005.9,N,1002.0,N, 2,#
hm, 14015,25/12/2014 14:00,1005.5,N,1001.6,N, 2,#
hm, 14015,25/12/2014 14:30,1005.1,N,1001.2,N, 2,#
hm, 14015,25/12/2014 15:00,1004.1,N,1000.2,N, 2,#
hm, 14015,25/12/2014 15:30,1004.0,N,1000.1,N, 2,#
hm, 14015,25/12/2014 16:00,1003.8,N, 999.9,N, 2,#
hm, 14015,25/12/2014 16:30,1004.3,N,1000.4,N, 2,#
hm, 14015,25/12/2014 16:56,1004.4,N,1000.5,N, 2,#
hm, 14015,25/12/2014 17:00,1004.4,N,1000.5,N, 2,#
hm, 14015,25/12/2014 17:03,1004.4,N,1000.5,N, 2,#
hm, 14015,25/12/2014 17:13,1004.2,N,1000.2,N, 2,#
hm, 14015,25/12/2014 17:30,1003.7,N, 999.8,N, 2,#
hm, 14015,25/12/2014 18:00,1004.1,N,1000.2,N, 2,#
hm, 14015,25/12/2014 18:30,1004.5,N,1000.6,N, 2,#
hm, 14015,25/12/2014 19:00,1004.5,N,1000.6,N, 2,#
hm, 14015,25/12/2014 19:30,1005.2,N,1001.3,N, 2,#
hm, 14015,25/12/2014 20:00,1005.5,N,1001.6,N, 2,#
hm, 14015,25/12/2014 20:30,1005.6,N,1001.7,N, 2,#
hm, 14015,25/12/2014 21:00,1005.6,N,1001.7,N, 2,#
hm, 14015,25/12/2014 21:30,1005.5,N,1001.6,N, 2,#
hm, 14015,25/12/2014 22:00,1005.7,N,1001.8,N, 2,#
hm, 14015,25/12/2014 22:30,1006.1,N,1002.2,N, 2,#
hm, 14015,25/12/2014 23:00,1006.2,N,1002.3,N, 2,#
hm, 14015,25/12/2014 23:30,1006.1,N,1002.2,N, 2,#
hm, 14015,26/12/2014 00:00,1005.8,N,1001.9,N, 2,#
hm, 14015,26/12/2014 00:30,1005.3,N,1001.4,N, 2,#
hm, 14015,26/12/2014 01:00,1005.0,N,1001.1,N, 2,#
hm, 14015,26/12/2014 01:30,1004.7,N,1000.8,N, 2,#
hm, 14015,26/12/2014 02:00,1004.0,N,1000.1,N, 2,#
hm, 14015,26/12/2014 02:30,1004.4,N,1000.4,N, 2,#
hm, 14015,26/12/2014 03:00,1004.3,N,1000.3,N, 2,#
hm, 14015,26/12/2014 03:30,1004.4,N,1000.4,N, 2,#
hm, 14015,26/12/2014 04:00,1004.4,N,1000.4,N, 2,#
hm, 14015,26/12/2014 04:30,1004.6,N,1000.7,N, 2,#
hm, 14015,26/12/2014 05:00,1004.4,N,1000.5,N, 2,#
hm, 14015,26/12/2014 05:30,1004.6,N,1000.7,N, 2,#
hm, 14015,26/12/2014 06:00,1005.0,N,1001.0,N, 2,#
hm, 14015,26/12/2014 06:30,1005.3,N,1001.3,N, 2,#
hm, 14015,26/12/2014 07:00,1005.8,N,1001.9,N, 2,#
hm, 14015,26/12/2014 07:30,1006.1,N,1002.2,N, 2,#
hm, 14015,26/12/2014 08:00,1006.6,N,1002.7,N, 2,#
hm, 14015,26/12/2014 08:30,1006.6,N,1002.7,N, 2,#
hm, 14015,26/12/2014 09:00,1006.5,N,1002.6,N, 2,#
hm, 14015,26/12/2014 09:30,1007.0,N,1003.0,N, 2,#
hm, 14015,26/12/2014 10:00,1007.0,N,1003.0,N, 2,#
hm, 14015,26/12/2014 10:30,1006.4,N,1002.5,N, 2,#
hm, 14015,26/12/2014 11:00,1005.7,N,1001.8,N, 2,#
hm, 14015,26/12/2014 11:30,1005.5,N,1001.6,N, 2,#
hm, 14015,26/12/2014 12:00,1005.5,N,1001.6,N, 2,#
hm, 14015,26/12/2014 12:30,1005.2,N,1001.3,N, 2,#
hm, 14015,26/12/2014 13:00,1005.0,N,1001.1,N, 2,#
hm, 14015,26/12/2014 13:30,1004.7,N,1000.8,N, 2,#
hm, 14015,26/12/2014 14:00,1004.7,N,1000.8,N, 2,#
hm, 14015,26/12/2014 14:30,1004.2,N,1000.3,N, 2,#
hm, 14015,26/12/2014 15:00,1003.9,N,1000.0,N, 2,#
hm, 14015,26/12/2014 15:30,1003.6,N, 999.7,N, 2,#
hm, 14015,26/12/2014 16:00,1003.0,N, 999.1,N, 2,#
hm, 14015,26/12/2014 16:30,1003.1,N, 999.2,N, 2,#
hm, 14015,26/12/2014 17:00,1003.5,N, 999.6,N, 2,#
hm, 14015,26/12/2014 17:30,1003.6,N, 999.7,N, 2,#
hm, 14015,26/12/2014 18:00,1003.8,N, 999.9,N, 2,#
hm, 14015,26/12/2014 18:30,1004.0,N,1000.1,N, 2,#
hm, 14015,26/12/2014 19:00,1004.2,N,1000.3,N, 2,#
hm, 14015,26/12/2014 19:30,1004.4,N,1000.5,N, 2,#
hm, 14015,26/12/2014 20:00,1004.9,N,1001.0,N, 2,#
hm, 14015,26/12/2014 20:30,1005.3,N,1001.4,N, 2,#
hm, 14015,26/12/2014 21:00,1005.8,N,1001.9,N, 2,#
hm, 14015,26/12/2014 21:30,1006.0,N,1002.1,N, 2,#
hm, 14015,26/12/2014 22:00,1006.1,N,1002.2,N, 2,#
hm, 14015,26/12/2014 22:30,1006.3,N,1002.3,N, 2,#
hm, 14015,26/12/2014 23:00,1006.4,N,1002.4,N, 2,#
hm, 14015,26/12/2014 23:30,1006.3,N,1002.3,N, 2,#
hm, 14015,27/12/2014 00:00,1006.1,N,1002.1,N, 2,#
hm, 14015,27/12/2014 00:30,1005.8,N,1001.8,N, 2,#
hm, 14015,27/12/2014 01:00,1005.4,N,1001.4,N, 2,#
hm, 14015,27/12/2014 01:30,1004.9,N,1000.9,N, 2,#
hm, 14015,27/12/2014 02:00,1004.9,N,1000.9,N, 2,#
hm, 14015,27/12/2014 02:30,1004.7,N,1000.7,N, 2,#
hm, 14015,27/12/2014 03:00,1004.4,N,1000.4,N, 2,#
hm, 14015,27/12/2014 03:30,1004.2,N,1000.2,N, 2,#
hm, 14015,27/12/2014 04:00,1004.2,N,1000.2,N, 2,#
hm, 14015,27/12/2014 04:30,1004.2,N,1000.2,N, 2,#
hm, 14015,27/12/2014 05:00,1004.4,N,1000.4,N, 2,#
hm, 14015,27/12/2014 05:30,1004.6,N,1000.6,N, 2,#
hm, 14015,27/12/2014 06:00,1005.0,N,1001.0,N, 2,#
hm, 14015,27/12/2014 06:30,1005.3,N,1001.3,N, 2,#
hm, 14015,27/12/2014 07:00,1005.6,N,1001.6,N, 2,#
hm, 14015,27/12/2014 07:30,1006.2,N,1002.3,N, 2,#
hm, 14015,27/12/2014 08:00,1006.4,N,1002.5,N, 2,#
hm, 14015,27/12/2014 08:30,1006.9,N,1002.9,N, 2,#
hm, 14015,27/12/2014 09:00,1007.1,N,1003.1,N, 2,#
hm, 14015,27/12/2014 09:30,1007.4,N,1003.4,N, 2,#
hm, 14015,27/12/2014 10:00,1007.3,N,1003.4,N, 2,#
hm, 14015,27/12/2014 10:30,1007.5,N,1003.6,N, 2,#
hm, 14015,27/12/2014 11:00,1007.4,N,1003.5,N, 2,#
hm, 14015,27/12/2014 11:30,1007.2,N,1003.3,N, 2,#
hm, 14015,27/12/2014 12:00,1006.9,N,1003.0,N, 2,#
hm, 14015,27/12/2014 12:30,1006.5,N,1002.6,N, 2,#
hm, 14015,27/12/2014 13:00,1006.2,N,1002.3,N, 2,#
hm, 14015,27/12/2014 13:30,1005.8,N,1001.9,N, 2,#
hm, 14015,27/12/2014 14:00,1005.3,N,1001.4,N, 2,#
hm, 14015,27/12/2014 14:30,1005.2,N,1001.3,N, 2,#
hm, 14015,27/12/2014 15:00,1004.9,N,1001.0,N, 2,#
hm, 14015,27/12/2014 15:30,1004.5,N,1000.6,N, 2,#
hm, 14015,27/12/2014 16:00,1004.5,N,1000.6,N, 2,#
hm, 14015,27/12/2014 16:30,1004.8,N,1000.9,N, 2,#
hm, 14015,27/12/2014 17:00,1005.0,N,1001.1,N, 2,#
hm, 14015,27/12/2014 17:30,1004.8,N,1000.9,N, 2,#
hm, 14015,27/12/2014 18:00,1005.0,N,1001.1,N, 2,#
hm, 14015,27/12/2014 18:30,1005.4,N,1001.5,N, 2,#
hm, 14015,27/12/2014 19:00,1006.0,N,1002.1,N, 2,#
hm, 14015,27/12/2014 19:30,1006.5,N,1002.6,N, 2,#
hm, 14015,27/12/2014 20:00,1007.0,N,1003.1,N, 2,#
hm, 14015,27/12/2014 20:30,1007.2,N,1003.3,N, 2,#
hm, 14015,27/12/2014 21:00,1007.6,N,1003.7,N, 2,#
hm, 14015,27/12/2014 21:30,1007.9,N,1004.0,N, 2,#
hm, 14015,27/12/2014 22:00,1008.0,N,1004.1,N, 2,#
hm, 14015,27/12/2014 22:30,1008.1,N,1004.2,N, 2,#
hm, 14015,27/12/2014 23:00,1008.2,N,1004.3,N, 2,#
hm, 14015,27/12/2014 23:30,1008.0,N,1004.1,N, 2,#
hm, 14015,28/12/2014 00:00,1007.8,N,1003.9,N, 2,#
hm, 14015,28/12/2014 00:30,1007.6,N,1003.6,N, 2,#
hm, 14015,28/12/2014 01:00,1007.3,N,1003.3,N, 2,#
hm, 14015,28/12/2014 01:30,1006.8,N,1002.8,N, 2,#
hm, 14015,28/12/2014 02:00,1006.4,N,1002.4,N, 2,#
hm, 14015,28/12/2014 02:30,1006.3,N,1002.3,N, 2,#
hm, 14015,28/12/2014 03:00,1006.4,N,1002.4,N, 2,#
hm, 14015,28/12/2014 03:30,1006.5,N,1002.5,N, 2,#
hm, 14015,28/12/2014 04:00,1006.6,N,1002.6,N, 2,#
hm, 14015,28/12/2014 04:30,1006.5,N,1002.5,N, 2,#
hm, 14015,28/12/2014 05:00,1006.5,N,1002.5,N, 2,#
hm, 14015,28/12/2014 05:30,1007.0,N,1003.0,N, 2,#
hm, 14015,28/12/2014 06:00,1007.2,N,1003.2,N, 2,#
hm, 14015,28/12/2014 06:30,1007.6,N,1003.6,N, 2,#
hm, 14015,28/12/2014 07:00,1008.0,N,1004.0,N, 2,#
hm, 14015,28/12/2014 07:30,1008.4,N,1004.4,N, 2,#
hm, 14015,28/12/2014 08:00,1008.5,N,1004.5,N, 2,#
hm, 14015,28/12/2014 08:30,1008.4,N,1004.5,N, 2,#
hm, 14015,28/12/2014 09:00,1008.3,N,1004.4,N, 2,#
hm, 14015,28/12/2014 09:30,1008.2,N,1004.3,N, 2,#
hm, 14015,28/12/2014 10:00,1008.0,N,1004.1,N, 2,#
hm, 14015,28/12/2014 10:30,1007.5,N,1003.6,N, 2,#
hm, 14015,28/12/2014 11:00,1007.3,N,1003.4,N, 2,#
hm, 14015,28/12/2014 11:30,1006.9,N,1003.0,N, 2,#
hm, 14015,28/12/2014 12:00,1006.7,N,1002.8,N, 2,#
hm, 14015,28/12/2014 12:30,1006.4,N,1002.5,N, 2,#
hm, 14015,28/12/2014 13:00,1006.2,N,1002.3,N, 2,#
hm, 14015,28/12/2014 13:30,1006.0,N,1002.1,N, 2,#
hm, 14015,28/12/2014 14:00,1005.4,N,1001.5,N, 2,#
hm, 14015,28/12/2014 14:30,1005.1,N,1001.2,N, 2,#
hm, 14015,28/12/2014 15:00,1004.9,N,1001.0,N, 2,#
hm, 14015,28/12/2014 15:30,1004.7,N,1000.8,N, 2,#
hm, 14015,28/12/2014 16:00,1004.8,N,1000.9,N, 2,#
hm, 14015,28/12/2014 16:30,1004.5,N,1000.6,N, 2,#
hm, 14015,28/12/2014 17:00,1004.8,N,1000.9,N, 2,#
hm, 14015,28/12/2014 17:30,1005.2,N,1001.3,N, 2,#
hm, 14015,28/12/2014 18:00,1005.3,N,1001.4,N, 2,#
hm, 14015,28/12/2014 18:30,1005.9,N,1002.0,N, 2,#
hm, 14015,28/12/2014 19:00,1005.8,N,1001.9,N, 2,#
hm, 14015,28/12/2014 19:30,1006.2,N,1002.3,N, 2,#
hm, 14015,28/12/2014 20:00,1006.8,N,1002.9,N, 2,#
hm, 14015,28/12/2014 20:30,1007.2,N,1003.3,N, 2,#
hm, 14015,28/12/2014 21:00,1007.7,N,1003.8,N, 2,#
hm, 14015,28/12/2014 21:30,1007.8,N,1003.9,N, 2,#
hm, 14015,28/12/2014 22:00,1008.0,N,1004.1,N, 2,#
hm, 14015,28/12/2014 22:30,1008.1,N,1004.2,N, 2,#
hm, 14015,28/12/2014 23:00,1008.1,N,1004.1,N, 2,#
hm, 14015,28/12/2014 23:30,1008.1,N,1004.1,N, 2,#
hm, 14015,29/12/2014 00:00,1007.8,N,1003.8,N, 2,#
hm, 14015,29/12/2014 00:30,1007.9,N,1003.9,N, 2,#
hm, 14015,29/12/2014 01:00,1007.6,N,1003.6,N, 2,#
hm, 14015,29/12/2014 01:30,1007.3,N,1003.3,N, 2,#
hm, 14015,29/12/2014 02:00,1007.0,N,1003.0,N, 2,#
hm, 14015,29/12/2014 02:30,1006.7,N,1002.7,N, 2,#
hm, 14015,29/12/2014 03:00,1006.2,N,1002.2,N, 2,#
hm, 14015,29/12/2014 03:30,1005.9,N,1001.9,N, 2,#
hm, 14015,29/12/2014 04:00,1005.8,N,1001.8,N, 2,#
hm, 14015,29/12/2014 04:30,1006.0,N,1002.0,N, 2,#
hm, 14015,29/12/2014 05:00,1006.0,N,1002.0,N, 2,#
hm, 14015,29/12/2014 05:30,1006.1,N,1002.1,N, 2,#
hm, 14015,29/12/2014 06:00,1006.9,N,1002.9,N, 2,#
hm, 14015,29/12/2014 06:30,1007.5,N,1003.5,N, 2,#
hm, 14015,29/12/2014 07:00,1007.8,N,1003.8,N, 2,#
hm, 14015,29/12/2014 07:30,1007.9,N,1003.9,N, 2,#
hm, 14015,29/12/2014 08:00,1008.1,N,1004.1,N, 2,#
hm, 14015,29/12/2014 08:30,1008.0,N,1004.0,N, 2,#
hm, 14015,29/12/2014 09:00,1008.1,N,1004.2,N, 2,#
hm, 14015,29/12/2014 09:30,1008.1,N,1004.2,N, 2,#
hm, 14015,29/12/2014 10:00,1008.2,N,1004.3,N, 2,#
hm, 14015,29/12/2014 10:30,1008.2,N,1004.3,N, 2,#
hm, 14015,29/12/2014 11:00,1008.0,N,1004.1,N, 2,#
hm, 14015,29/12/2014 11:30,1007.6,N,1003.7,N, 2,#
hm, 14015,29/12/2014 12:00,1007.1,N,1003.2,N, 2,#
hm, 14015,29/12/2014 12:30,1006.7,N,1002.8,N, 2,#
hm, 14015,29/12/2014 13:00,1006.0,N,1002.1,N, 2,#
hm, 14015,29/12/2014 13:30,1005.2,N,1001.3,N, 2,#
hm, 14015,29/12/2014 14:00,1005.2,N,1001.3,N, 2,#
hm, 14015,29/12/2014 14:30,1005.0,N,1001.1,N, 2,#
hm, 14015,29/12/2014 14:57,1005.0,N,1001.1,N, 2,#
hm, 14015,29/12/2014 15:00,1005.0,N,1001.1,N, 2,#
hm, 14015,29/12/2014 15:30,1004.8,N,1000.8,N, 2,#
hm, 14015,29/12/2014 15:44,1004.5,N,1000.6,N, 2,#
hm, 14015,29/12/2014 16:00,1004.6,N,1000.7,N, 2,#
hm, 14015,29/12/2014 16:30,1004.6,N,1000.7,N, 2,#
hm, 14015,29/12/2014 17:00,1004.8,N,1000.9,N, 2,#
hm, 14015,29/12/2014 17:30,1004.7,N,1000.8,N, 2,#
hm, 14015,29/12/2014 18:00,1004.8,N,1000.9,N, 2,#
hm, 14015,29/12/2014 18:30,1005.5,N,1001.6,N, 2,#
hm, 14015,29/12/2014 19:00,1005.3,N,1001.4,N, 2,#
hm, 14015,29/12/2014 19:30,1005.9,N,1001.9,N, 2,#
hm, 14015,29/12/2014 20:00,1006.4,N,1002.4,N, 2,#
hm, 14015,29/12/2014 20:30,1006.6,N,1002.6,N, 2,#
hm, 14015,29/12/2014 21:00,1006.8,N,1002.8,N, 2,#
hm, 14015,29/12/2014 21:30,1006.8,N,1002.8,N, 2,#
hm, 14015,29/12/2014 22:00,1007.3,N,1003.3,N, 2,#
hm, 14015,29/12/2014 22:30,1007.6,N,1003.6,N, 2,#
hm, 14015,29/12/2014 23:00,1007.6,N,1003.6,N, 2,#
hm, 14015,29/12/2014 23:30,1007.6,N,1003.6,N, 2,#
hm, 14015,30/12/2014 00:00,1007.3,N,1003.3,N, 2,#
hm, 14015,30/12/2014 00:30,1007.3,N,1003.3,N, 2,#
hm, 14015,30/12/2014 01:00,1006.9,N,1002.9,N, 2,#
hm, 14015,30/12/2014 01:30,1006.9,N,1002.9,N, 2,#
hm, 14015,30/12/2014 02:00,1006.6,N,1002.6,N, 2,#
hm, 14015,30/12/2014 02:30,1006.4,N,1002.4,N, 2,#
hm, 14015,30/12/2014 03:00,1006.4,N,1002.4,N, 2,#
hm, 14015,30/12/2014 03:30,1006.4,N,1002.4,N, 2,#
hm, 14015,30/12/2014 04:00,1006.7,N,1002.7,N, 2,#
hm, 14015,30/12/2014 04:30,1007.0,N,1003.0,N, 2,#
hm, 14015,30/12/2014 05:00,1007.0,N,1003.0,N, 2,#
hm, 14015,30/12/2014 05:30,1007.2,N,1003.2,N, 2,#
hm, 14015,30/12/2014 06:00,1007.9,N,1003.9,N, 2,#
hm, 14015,30/12/2014 06:30,1008.3,N,1004.3,N, 2,#
hm, 14015,30/12/2014 07:00,1008.3,N,1004.3,N, 2,#
hm, 14015,30/12/2014 07:30,1008.2,N,1004.2,N, 2,#
hm, 14015,30/12/2014 08:00,1008.3,N,1004.3,N, 2,#
hm, 14015,30/12/2014 08:30,1008.2,N,1004.2,N, 2,#
hm, 14015,30/12/2014 09:00,1008.4,N,1004.4,N, 2,#
hm, 14015,30/12/2014 09:30,1008.5,N,1004.5,N, 2,#
hm, 14015,30/12/2014 10:00,1008.7,N,1004.7,N, 2,#
hm, 14015,30/12/2014 10:30,1008.9,N,1004.9,N, 2,#
hm, 14015,30/12/2014 11:00,1008.9,N,1005.0,N, 2,#
hm, 14015,30/12/2014 11:30,1008.5,N,1004.6,N, 2,#
hm, 14015,30/12/2014 12:00,1008.1,N,1004.2,N, 2,#
hm, 14015,30/12/2014 12:30,1007.5,N,1003.6,N, 2,#
hm, 14015,30/12/2014 13:00,1007.1,N,1003.2,N, 2,#
hm, 14015,30/12/2014 13:30,1006.4,N,1002.5,N, 2,#
hm, 14015,30/12/2014 14:00,1005.5,N,1001.6,N, 2,#
hm, 14015,30/12/2014 14:30,1005.2,N,1001.3,N, 2,#
hm, 14015,30/12/2014 15:00,1004.8,N,1000.9,N, 2,#
hm, 14015,30/12/2014 15:30,1004.6,N,1000.7,N, 2,#
hm, 14015,30/12/2014 16:00,1004.2,N,1000.3,N, 2,#
hm, 14015,30/12/2014 16:30,1004.9,N,1001.0,N, 2,#
hm, 14015,30/12/2014 17:00,1004.9,N,1001.0,N, 2,#
hm, 14015,30/12/2014 17:30,1004.8,N,1000.9,N, 2,#
hm, 14015,30/12/2014 18:00,1006.2,N,1002.3,N, 2,#
hm, 14015,30/12/2014 18:30,1006.9,N,1002.9,N, 2,#
hm, 14015,30/12/2014 19:00,1006.9,N,1002.9,N, 2,#
hm, 14015,30/12/2014 19:30,1007.2,N,1003.2,N, 2,#
hm, 14015,30/12/2014 20:00,1007.6,N,1003.6,N, 2,#
hm, 14015,30/12/2014 20:30,1008.0,N,1004.0,N, 2,#
hm, 14015,30/12/2014 21:00,1008.1,N,1004.1,N, 2,#
hm, 14015,30/12/2014 21:24,1008.5,N,1004.5,N, 2,#
hm, 14015,30/12/2014 21:30,1008.6,N,1004.6,N, 2,#
hm, 14015,30/12/2014 22:00,1009.0,N,1005.0,N, 2,#
hm, 14015,30/12/2014 22:13,1009.1,N,1005.1,N, 2,#
hm, 14015,30/12/2014 22:30,1009.4,N,1005.4,N, 2,#
hm, 14015,30/12/2014 23:00,1009.4,N,1005.4,N, 2,#
hm, 14015,30/12/2014 23:30,1009.0,N,1005.0,N, 2,#
hm, 14015,31/12/2014 00:00,1008.8,N,1004.8,N, 2,#
hm, 14015,31/12/2014 00:30,1008.6,N,1004.6,N, 2,#
hm, 14015,31/12/2014 01:00,1008.0,N,1004.0,N, 2,#
hm, 14015,31/12/2014 01:30,1007.7,N,1003.7,N, 2,#
hm, 14015,31/12/2014 02:00,1007.3,N,1003.3,N, 2,#
hm, 14015,31/12/2014 02:30,1007.0,N,1003.0,N, 2,#
hm, 14015,31/12/2014 03:00,1007.1,N,1003.1,N, 2,#
hm, 14015,31/12/2014 03:30,1006.9,N,1002.9,N, 2,#
hm, 14015,31/12/2014 04:00,1006.6,N,1002.6,N, 2,#
hm, 14015,31/12/2014 04:30,1006.8,N,1002.8,N, 2,#
hm, 14015,31/12/2014 05:00,1007.0,N,1003.0,N, 2,#
hm, 14015,31/12/2014 05:30,1007.1,N,1003.1,N, 2,#
hm, 14015,31/12/2014 06:00,1007.0,N,1003.0,N, 2,#
hm, 14015,31/12/2014 06:30,1007.2,N,1003.2,N, 2,#
hm, 14015,31/12/2014 07:00,1007.5,N,1003.5,N, 2,#
hm, 14015,31/12/2014 07:30,1007.7,N,1003.7,N, 2,#
hm, 14015,31/12/2014 08:00,1007.8,N,1003.8,N, 2,#
hm, 14015,31/12/2014 08:30,1008.0,N,1004.0,N, 2,#
hm, 14015,31/12/2014 09:00,1008.1,N,1004.1,N, 2,#
hm, 14015,31/12/2014 09:30,1008.1,N,1004.1,N, 2,#
hm, 14015,31/12/2014 10:00,1008.1,N,1004.2,N, 2,#
hm, 14015,31/12/2014 10:30,1008.0,N,1004.1,N, 2,#
hm, 14015,31/12/2014 11:00,1008.0,N,1004.1,N, 2,#
hm, 14015,31/12/2014 11:30,1007.6,N,1003.7,N, 2,#
hm, 14015,31/12/2014 12:00,1007.4,N,1003.5,N, 2,#
hm, 14015,31/12/2014 12:30,1007.1,N,1003.2,N, 2,#
hm, 14015,31/12/2014 13:00,1006.7,N,1002.8,N, 2,#
hm, 14015,31/12/2014 13:30,1006.3,N,1002.4,N, 2,#
hm, 14015,31/12/2014 14:00,1005.6,N,1001.7,N, 2,#
hm, 14015,31/12/2014 14:30,1005.5,N,1001.6,N, 2,#
hm, 14015,31/12/2014 15:00,1005.1,N,1001.2,N, 2,#
hm, 14015,31/12/2014 15:21,1005.1,N,1001.2,N, 2,#
hm, 14015,31/12/2014 15:30,1005.2,N,1001.3,N, 2,#
hm, 14015,31/12/2014 16:00,1005.9,N,1001.9,N, 2,#
hm, 14015,31/12/2014 16:10,1006.3,N,1002.3,N, 2,#
hm, 14015,31/12/2014 16:28,1006.3,N,1002.3,N, 2,#
hm, 14015,31/12/2014 16:30,1006.3,N,1002.3,N, 2,#
hm, 14015,31/12/2014 17:00,1005.7,N,1001.7,N, 2,#
hm, 14015,31/12/2014 17:30,1005.4,N,1001.4,N, 2,#
hm, 14015,31/12/2014 18:00,1005.7,N,1001.7,N, 2,#
hm, 14015,31/12/2014 18:30,1005.8,N,1001.8,N, 2,#
hm, 14015,31/12/2014 19:00,1005.9,N,1001.9,N, 2,#
hm, 14015,31/12/2014 19:30,1006.6,N,1002.6,N, 2,#
hm, 14015,31/12/2014 20:00,1007.2,N,1003.2,N, 2,#
hm, 14015,31/12/2014 20:30,1007.6,N,1003.6,N, 2,#
hm, 14015,31/12/2014 21:00,1008.1,N,1004.1,N, 2,#
hm, 14015,31/12/2014 21:30,1008.7,N,1004.7,N, 2,#
hm, 14015,31/12/2014 22:00,1008.8,N,1004.8,N, 2,#
hm, 14015,31/12/2014 22:30,1008.6,N,1004.6,N, 2,#
hm, 14015,31/12/2014 23:00,1008.3,N,1004.3,N, 2,#
hm, 14015,31/12/2014 23:30,1008.0,N,1004.0,N, 2,#
hm, 14015,01/01/2015 00:00,1007.9,N,1003.9,N, 2,#
hm, 14015,01/01/2015 00:30,1007.4,N,1003.4,N, 2,#
hm, 14015,01/01/2015 01:00,1006.8,N,1002.8,N, 2,#
hm, 14015,01/01/2015 01:30,1006.2,N,1002.2,N, 2,#
hm, 14015,01/01/2015 02:00,1005.8,N,1001.8,N, 2,#
hm, 14015,01/01/2015 02:08,1006.0,N,1002.0,N, 2,#
hm, 14015,01/01/2015 02:17,1005.9,N,1001.9,N, 2,#
hm, 14015,01/01/2015 02:23,1006.0,N,1002.0,N, 2,#
hm, 14015,01/01/2015 02:30,1006.0,N,1002.0,N, 2,#
hm, 14015,01/01/2015 03:00,1006.0,N,1002.0,N, 2,#
hm, 14015,01/01/2015 03:30,1005.6,N,1001.6,N, 2,#
hm, 14015,01/01/2015 04:00,1005.2,N,1001.2,N, 2,#
hm, 14015,01/01/2015 04:30,1005.2,N,1001.2,N, 2,#
hm, 14015,01/01/2015 04:52,1005.6,N,1001.6,N, 2,#
